id,year,y_it,lnmY_it,l_it,k_it,m_it,industry_2,export,I_K,I_K_m
75,1996,20.09477,-.7192799,8.898639,18.82663,19.37455,1,0,.0931862,.1418525
75,1997,20.08861,-.7262416,8.865453,18.84786,19.36077,1,0,.0737506,.1229136
75,1998,20.08347,-.6990711,8.845634,18.8496,19.38323,1,0,.148325,.2185201
75,1999,20.09554,-.7065012,8.810907,18.92278,19.38809,1,0,.0623828,.0895269
75,2000,19.69008,-.6958696,8.755423,18.91212,18.99262,1,0,.0082967,.070013
75,2001,19.70402,-.73865,8.406709,18.84514,18.96325,1,0,.0211616,.0425271
75,2002,19.32642,-.6828419,7.302496,18.79071,18.64236,1,0,-.2617243,-.2557665
75,2003,18.77984,-.6473864,7.262629,18.38159,18.13154,1,0,.0064277,.0222101
75,2004,18.6879,-.6325775,7.254178,18.31129,18.05484,1,0,.0158255,.033153
75,2005,18.68955,-.6716778,7.262629,18.25117,18.01784,1,0,.0160649,.0255896
75,2006,18.65433,-.6561682,7.220374,18.19151,17.99804,1,0,.03843,.0695968
75,2007,18.68307,-.6661789,7.226936,18.15568,18.01687,1,0,.1338201,.2319749
75,2008,18.76208,-.6886466,7.242083,18.21404,18.07239,1,0,.0380177,.0425067
76,1980,19.22617,-.9681534,8.453188,17.72648,18.25802,1,0,.0778031,.1424195
76,1981,19.26925,-1.031034,8.437067,17.73497,18.23822,1,0,.0763194,.0996907
76,1982,19.31417,-.9967056,8.425955,17.74133,18.31097,1,0,.0649986,.0774878
76,1983,19.34889,-1.014039,8.417594,17.73644,18.32857,1,0,.079503,.1066523
76,1984,19.36304,-1.005348,8.403129,17.74583,18.35127,1,0,.1110269,.1466439
76,1985,19.37489,-1.0093,8.38389,17.78524,18.35849,1,0,.0982551,.1139224
76,1986,19.41146,-1.074162,8.374016,17.81145,18.33207,1,0,.1149864,.1606326
76,1987,19.48128,-1.182764,8.364042,17.8535,18.29401,1,0,.1235467,.1474893
76,1988,19.52625,-1.202609,8.3673,17.90282,18.32049,1,0,.2023561,.2512576
76,1989,19.52198,-1.192018,8.379768,18.02396,18.32902,1,0,.2949706,.2865434
76,1990,19.54717,-1.213067,8.371243,18.2236,18.33338,1,0,.0840232,.1185358
76,1991,19.5798,-1.260169,8.372398,18.23451,18.31907,1,0,.1290149,.1199862
76,1992,19.61152,-1.283037,8.376321,18.2884,18.32753,1,0,.1167622,.1419633
76,1993,19.64477,-1.310912,8.377471,18.33124,18.33241,1,0,.0766035,.1119068
76,1994,19.72273,-1.362619,8.370547,18.33455,18.35848,1,0,.0984554,.1355289
76,1995,19.75959,-1.383071,8.344267,18.35884,18.3747,1,0,.103226,.1327304
76,1996,19.82641,-1.373454,8.318499,18.38719,18.45088,1,0,.1327241,.1725421
76,1997,19.80078,-1.342474,8.286774,18.44315,18.45499,1,0,.1083767,.1512655
76,1998,19.84778,-1.327467,8.256348,18.47537,18.518,1,0,.1562805,.1632939
76,1999,19.8617,-1.336058,8.162231,18.55231,18.52368,1,0,.0854622,.1088175
76,2000,19.90396,-1.317982,8.139441,18.56161,18.58324,1,0,.0815873,.077034
76,2001,19.9037,-1.31872,8.087641,18.56656,18.5812,1,0,.101774,.1439997
76,2002,19.97199,-1.313184,8.052297,18.59142,18.65647,1,0,.1088801,.1351192
76,2003,19.96767,-1.308791,8.034955,18.62267,18.65652,1,0,.1105298,.1512718
76,2004,19.9224,-1.275385,8.036573,18.65534,18.64582,1,0,.0822117,.1030476
76,2005,19.86721,-1.246552,8.034955,18.65986,18.62058,1,0,.091802,.1259531
76,2006,19.874,-1.214674,8.018296,18.67373,18.65897,1,0,.2730101,.2693839
76,2007,19.88023,-1.149624,8.028781,18.85169,18.73054,1,0,.0821316,.1583896
76,2008,19.84291,-1.124314,8.040125,18.85716,18.71469,1,0,.1052425,.141751
77,1980,16.90416,-.4173995,5.743003,15.87202,16.48342,1,0,.0684892,.0983703
77,1981,16.99279,-.3630145,5.796058,15.87347,16.62646,1,0,.0611117,.0701302
77,1982,17.04947,-.4161708,5.81413,15.86731,16.62962,1,0,.277007,.2835286
77,1983,17.11117,-.3498554,5.855072,16.05785,16.75756,1,0,.2026706,.2827694
77,1984,17.10572,-.3311701,5.872118,16.18527,16.77072,1,0,-.1874081,-.1082407
77,1985,17.0921,-.2849289,5.874931,15.89104,16.80303,1,0,.0219696,.0263743
77,1986,17.11857,-.3567707,5.874931,15.84241,16.75811,1,0,.0224111,.0394173
77,1987,17.10584,-.2893318,5.897154,15.79463,16.8138,1,0,.0349519,.0433385
77,1988,17.07114,-.3255929,5.877736,15.76009,16.74342,1,0,.531945,.6979687
77,1989,17.01293,-.2933075,5.855072,16.14066,16.71894,1,0,.1192012,.1183441
77,1990,16.98831,-.3074116,5.849325,16.18879,16.68041,1,0,.0372643,.0258039
77,1991,17.01791,-.3429036,5.831882,16.1561,16.67461,1,0,.0876493,.1357567
77,1992,17.01296,-.3698744,5.817111,16.17478,16.6424,1,0,.0177306,.0336046
77,1993,17.03609,-.3613752,5.843544,16.1221,16.67369,1,0,.0115529,.0223576
77,1994,17.00515,-.394455,5.857933,16.06301,16.60949,1,0,.0091661,.0084618
77,1995,16.99564,-.3495157,5.843544,16.00161,16.64488,1,0,.0095515,.0296589
77,1996,17.0363,-.3697778,5.823046,15.94111,16.66517,1,0,.0234107,.0454797
77,1997,17.04318,-.3636388,5.793014,15.89538,16.67737,1,0,.0307145,.0563981
77,1998,17.04082,-.3287891,5.81413,15.85728,16.71049,1,0,.1072298,.1153636
77,1999,17.03331,-.3738838,5.817111,15.89559,16.6581,1,0,.0237248,.045144
77,2000,17.01201,-.3327313,5.793014,15.85061,16.67749,1,0,.023851,.0231512
77,2001,17.01804,-.3568326,5.780744,15.80595,16.65864,1,0,.044498,.0989784
77,2002,17.01933,-.3563114,5.749393,15.78297,16.66146,1,0,.0334145,.0661298
77,2003,17.00965,-.3617364,5.723585,15.74829,16.64639,1,0,.0476698,.0547785
77,2004,17.02585,-.346166,5.720312,15.72819,16.67896,1,0,.0566175,.1377099
77,2005,17.02951,-.3369527,5.686975,15.71721,16.69252,1,0,.0500677,.100174
77,2006,17.38087,-.4634364,6.133398,15.69874,16.91726,1,0,.5189327,.7444126
77,2007,17.39054,-.4019341,6.109248,16.07037,16.98858,1,0,.0609941,.1297489
77,2008,17.58654,-.2912369,6.124683,16.06084,17.29408,1,0,.0834494,.1087
82,1980,18.77352,-.3861233,7.440146,17.75156,18.38739,1,0,.2071571,.4080987
82,1981,18.7743,-.3436204,7.451822,17.8842,18.43068,1,0,.013842,-.0013842
82,1982,18.81729,-.4349796,7.443664,17.82883,18.38231,1,0,.109565,.1623863
82,1983,18.93343,-.430747,7.437206,17.8706,18.50268,1,0,.0711016,.0970137
82,1984,18.94441,-.4739532,7.403061,17.8744,18.47046,1,0,.0400238,.0610648
82,1985,18.8716,-.4652511,7.380256,17.84677,18.40635,1,0,.0382244,.0869519
82,1986,18.766,-.589018,7.367709,17.81733,18.17698,1,0,.0917336,.1801264
82,1987,18.69214,-.5711057,7.355002,17.84121,18.12103,1,0,.0844609,.1109234
82,1988,18.75621,-.5205454,7.319202,17.8569,18.23567,1,0,.1523574,.1269776
82,1989,18.71563,-.5428727,7.300473,17.93727,18.17276,1,0,.0686262,.0845339
82,1990,18.75181,-.5633565,7.286192,17.9382,18.18846,1,0,.1914697,.1893514
82,1991,18.69474,-.638748,7.28961,18.05503,18.05599,1,0,.0420352,.0667223
82,1992,18.67236,-.6404455,7.311886,18.02978,18.03191,1,0,.179777,.2034547
82,1993,18.68328,-.6588829,7.36074,18.13666,18.0244,1,0,.3794293,.3992783
82,1994,18.66805,-.6615905,7.374629,18.40868,18.00646,1,0,.0544567,.0983473
82,1995,18.647,-.6565,7.339538,18.39664,17.9905,1,0,.0287589,.0390039
82,1996,18.74614,-.6164675,7.282073,18.35796,18.12967,1,0,.0270195,.0495591
82,1997,18.74783,-.5750461,7.267525,18.31773,18.17278,1,0,.0369076,.0479356
82,1998,18.71702,-.5517081,7.260522,18.2878,18.16532,1,0,.0237559,.0344303
82,1999,18.653,-.6405012,7.255591,18.24447,18.0125,1,0,.0334074,.0674825
82,2000,18.63333,-.6535876,7.163947,18.21141,17.97974,1,0,.0264911,.0515734
82,2001,18.65419,-.6016102,7.101676,18.17102,18.05258,1,0,.0789585,.1256526
82,2002,18.67204,-.5654448,7.059618,18.18377,18.1066,1,0,.0526559,.0856154
82,2003,18.66776,-.5329262,7.015712,18.16974,18.13483,1,0,.0217643,.0435717
82,2004,18.63981,-.4793169,6.996682,18.12374,18.16049,1,0,.0220709,.049777
82,2005,18.5517,-.5591523,6.962244,18.07809,17.99255,1,0,.0480693,.1021917
82,2006,18.53145,-.5374929,6.955593,18.05919,17.99396,1,0,.082143,.1281278
82,2007,18.65894,-.4802724,6.939254,18.07391,18.17867,1,0,.0395214,.1089062
82,2008,18.80576,-.3846134,6.966967,18.04536,18.42114,1,0,.0466131,.0885999
85,1980,18.30975,-1.060742,7.819234,17.75879,17.24901,5,0,.1232951,.131008
85,1981,18.29714,-1.106687,7.812378,17.80243,17.19045,5,7746943,.1456025,.0744118
85,1982,18.3261,-1.35822,7.824446,17.86735,16.96788,5,8171743,.0710219,.0504454
85,1983,18.41963,-1.32895,7.835579,17.86182,17.09068,5,1.05e+07,.0830626,.0621335
85,1984,18.45606,-1.34312,7.82963,17.86908,17.11294,5,1.15e+07,.1285243,.1459768
85,1985,18.457,-1.434508,7.83992,17.92119,17.0225,5,1.13e+07,.0990497,.1219555
85,1986,18.45308,-1.711313,7.840313,17.94491,16.74176,5,1.02e+07,.1493592,.1747619
85,1987,18.51617,-1.634238,7.860956,18.01639,16.88193,5,1.07e+07,.0736563,.0692908
85,1988,18.4964,-1.635839,7.86442,18.0145,16.86056,5,1.07e+07,.0649166,.0731497
85,1989,18.40634,-1.545799,7.859799,18.00406,16.86054,5,1.06e+07,.0979133,.0912502
85,1990,18.32828,-1.487733,7.767687,18.02643,16.84054,5,1.14e+07,.0832461,.095261
85,1991,18.28435,-1.573508,7.751905,18.03495,16.71084,5,8299158,.07247,.0809491
85,1992,18.25018,-1.649449,7.633853,18.03288,16.60073,5,9858370,.0931219,.1096734
85,1993,18.25602,-1.71955,7.577122,18.05165,16.53647,5,1.27e+07,.0607388,.0891904
85,1994,18.28149,-1.721854,7.543803,18.03846,16.55964,5,1.18e+07,.0470373,.0763673
85,1995,18.2541,-1.753635,7.5148,18.01125,16.50046,5,1.04e+07,.070452,.0824082
85,1996,18.32306,-1.72828,7.449498,18.00767,16.59478,5,1.28e+07,.071031,.1110052
85,1997,18.33474,-1.60243,7.4313,18.00482,16.73231,5,1.18e+07,.0726507,.1082574
85,1998,18.24582,-1.764067,7.406104,18.00327,16.48175,5,1.18e+07,.0605985,.1068578
85,1999,18.23626,-1.751995,7.333676,17.98925,16.48427,5,0,.0941608,.1325605
85,2000,18.25264,-1.67852,7.316548,18.00824,16.57412,5,0,.0801229,.0976221
85,2001,18.24855,-1.707794,7.297768,18.01309,16.54076,5,0,.0748391,.0966948
85,2002,18.27763,-1.605028,7.297091,18.01279,16.6726,5,0,.109368,.1157591
85,2003,18.26331,-1.556676,7.273093,18.04625,16.70664,5,0,.0445977,.0656949
85,2004,18.21538,-1.640244,7.234177,18.01546,16.57513,5,0,.0763861,.1205395
85,2005,18.22563,-1.54764,7.207119,18.01691,16.67799,5,0,.0931862,.1385718
85,2006,18.2291,-1.493617,7.172425,18.03449,16.73548,5,0,.2075359,.2975888
85,2007,18.28184,-1.452573,7.158514,18.15804,16.82926,5,0,.0684982,.0821049
85,2008,18.23033,-1.561452,7.130899,18.14925,16.66887,5,0,.1142384,.1439377
87,1980,17.26457,-.4971987,7.558517,16.64488,16.76737,2,0,.1015413,.2246565
87,1981,17.27693,-.5816182,7.501082,16.67586,16.69532,2,1.03e+07,.0717353,.1281385
87,1982,17.13867,-.5664151,7.404279,16.6756,16.57226,2,8256346,.0339467,.0661764
87,1983,17.12452,-.6127296,7.336937,16.63594,16.51179,2,9417312,.0609865,.0899171
87,1984,16.74949,-.6240525,6.809039,16.62378,16.12544,2,5921416,.0415516,.0697342
87,1985,16.64026,-.75825,6.767343,16.59159,15.88201,2,7192565,.0190819,.028788
87,1986,16.63855,-.7803339,6.729824,16.53573,15.85822,2,5735281,.0185156,.0235832
87,1987,16.59644,-.7385359,6.703188,16.4796,15.85791,2,4555599,.009295,.0151565
87,1988,16.58025,-.722626,6.673298,16.4141,15.85763,2,3564994,.0292702,.0442512
87,1989,16.76371,-.7510747,6.668228,16.37012,16.01263,2,3788660,.0409781,.0625424
87,1990,16.96804,-.7221009,6.690842,16.33849,16.24594,2,3869403,.107922,.1363183
87,1991,17.07553,-.6911227,6.698268,16.37373,16.3844,2,4051600,.1930737,.1912772
87,1992,17.05009,-.7169947,6.736967,16.48795,16.3331,2,4010246,.0663085,.0873729
87,1993,16.99903,-.6603266,6.739336,16.48286,16.33871,2,3584081,.1272432,.1069522
87,1994,16.94128,-.7233638,6.751101,16.53727,16.21792,2,3452285,.0260102,.0426115
87,1995,16.91115,-.6937445,6.745236,16.49196,16.21741,2,3501296,.0519158,.1026183
87,1996,16.98684,-.6723313,6.726233,16.47355,16.31451,2,3893780,.0556998,.1075518
87,1997,16.94313,-.6562048,6.690842,16.45842,16.28693,2,3905757,.0682968,.106853
87,1998,16.93889,-.7925699,6.661855,16.45542,16.14632,2,3765291,.0314231,.0443159
87,1999,16.90717,-.802173,6.693324,16.41443,16.10499,2,0,.0165347,.0299621
87,2000,16.92851,-.7983398,6.617403,16.35803,16.13017,2,0,.0131812,.0158985
87,2001,16.87327,-.7628693,6.514713,16.29836,16.1104,2,0,.0007621,.007433
87,2002,16.8676,-.7978559,6.421622,16.22595,16.06974,2,0,.0591429,.0640991
87,2003,16.89426,-.7830079,6.390241,16.21484,16.11126,2,0,.0114063,.0272272
87,2004,16.92613,-.6987976,6.369901,16.15476,16.22734,2,0,.0496126,.0924139
87,2005,16.80879,-.6595104,6.265301,16.13449,16.14928,2,0,.0270861,.047506
87,2006,16.78042,-.640021,6.311735,16.09063,16.1404,2,0,.0498825,.1003128
87,2007,16.70995,-.7151262,6.306275,16.07049,15.99482,2,0,.0644672,.1122839
87,2008,16.56243,-.7170632,6.265301,16.0647,15.84536,2,0,.0402442,.0215493
88,1980,15.85456,-1.01009,6.888573,15.55179,14.84447,2,0,.0798892,.0660036
88,1981,15.85135,-1.038289,6.878326,15.56546,14.81307,2,0,.0264304,.0711131
88,1982,15.88844,-1.059507,6.910751,15.52571,14.82893,2,0,.0164069,.0354323
88,1983,15.95612,-1.164902,6.954639,15.47525,14.79122,2,0,.0381707,.0603506
88,1984,15.83721,-1.137691,6.874198,15.44766,14.69952,2,0,.0183699,.0446819
88,1985,15.8951,-1.140277,6.833032,15.39944,14.75482,2,0,.0285234,.0666675
88,1986,15.88505,-1.25097,6.741701,15.36186,14.63408,2,0,.0153136,.0392873
88,1987,15.9042,-1.366799,6.616065,15.31024,14.5374,2,0,.0175067,.0381921
88,1988,16.0029,-1.350717,6.583409,15.26094,14.65219,2,0,.0269062,.0626009
88,1989,16.10789,-1.251172,6.575076,15.22151,14.85672,2,0,.0333575,.0901798
88,1990,16.15766,-1.353304,6.565265,15.18867,14.80435,2,0,.0635317,.1790692
88,1991,16.19614,-1.369238,6.529419,15.18594,14.8269,2,0,.0538236,.1133759
88,1992,16.02433,-1.517433,6.511745,15.17221,14.5069,2,0,.0344371,.0580869
88,1993,16.03719,-1.683752,6.44572,15.13804,14.35344,2,0,.0272328,.059644
88,1994,15.9235,-1.716254,6.308098,15.09619,14.20725,2,0,.0442791,.1127418
88,1995,15.95358,-1.655728,6.261492,15.07175,14.29786,2,0,.0233317,.0501255
88,1996,15.99615,-1.755435,6.177944,15.02493,14.24072,2,0,.105852,.0638278
88,1997,15.97586,-1.740872,6.150603,15.06114,14.23499,2,0,.0199283,.0396316
88,1998,16.00874,-1.446842,5.808143,15.01248,14.56189,2,0,.0310306,.0665341
88,1999,16.01459,-1.426335,5.771441,14.97546,14.58826,2,0,.101864,.0985949
88,2000,15.98497,-1.480246,5.631212,15.00923,14.50473,2,0,.0204746,.0333925
88,2001,15.95811,-1.631876,5.501258,14.96114,14.32623,2,0,-.0316327,.01914
88,2002,15.90932,-1.525527,5.236442,14.8573,14.38379,2,0,-.0183263,.1493309
88,2003,15.99516,-1.532056,5.225747,14.76772,14.4631,2,0,.0693795,.1670288
88,2004,16.10063,-1.44249,5.351858,14.76744,14.65814,2,0,.085384,.1785241
88,2005,16.29093,-1.473009,5.575949,14.78208,14.81792,2,0,.0943392,.1874976
88,2006,16.23956,-1.566212,5.609472,14.80454,14.67334,2,0,.0410269,.042517
88,2007,16.26758,-1.533661,5.568345,14.77258,14.73392,2,0,.0560681,.0649466
88,2008,0,0,0,0,0,0,0,0,0
89,1980,17.1204,-.599508,5.831882,16.60915,16.52089,4,0,-.0791873,-.0829598
89,1981,16.99275,-.9905757,5.817111,16.43938,16.00218,4,0,.0389751,.0172926
89,1982,16.92583,-.686625,5.883322,16.40145,16.2392,4,0,.0341395,.0335234
89,1983,16.88507,-.5581885,5.846439,16.35957,16.32688,4,0,.0192079,.0313288
89,1984,17.01375,-.5922965,5.53339,16.30261,16.42145,4,0,.1698362,.2326894
89,1985,16.72409,-.3902784,5.411646,16.39379,16.33381,4,0,.0096504,.0046938
89,1986,16.80456,-.6439574,5.393628,16.32594,16.1606,4,0,.0598998,.1119608
89,1987,16.99604,-.5701105,5.777652,16.3111,16.42593,4,0,.3370653,.4821668
89,1988,16.9642,-.439613,5.805135,16.54353,16.52459,4,0,.0733861,.0986853
89,1989,16.95591,-.4609178,5.786897,16.53887,16.49499,4,0,.0737217,.1010537
89,1990,16.99491,-.4913366,5.752573,16.53433,16.50357,4,0,.1731806,.2294135
89,1991,17.02632,-.490743,6.003887,16.62474,16.53557,4,0,.1708495,.1709832
89,1992,17.08919,-.5286176,5.958425,16.7121,16.56057,4,0,.1351178,.1891579
89,1993,17.00326,-.5418159,5.924256,16.76661,16.46144,4,0,.2557967,.3276789
89,1994,17.08489,-.5647476,5.991465,16.92841,16.52014,4,0,.0473164,.0594136
89,1995,17.14576,-.5368952,5.986452,16.89361,16.60887,4,0,.0507411,.0629434
89,1996,17.1083,-.5582708,5.799093,16.86246,16.55002,4,0,.0515534,.0660369
89,1997,16.93021,-.6974429,5.78996,16.8322,16.23277,4,0,.0460445,.0562414
89,1998,16.86821,-.6479596,5.733341,16.79627,16.22025,4,0,.281512,.362101
89,1999,17.42859,-.5854819,6.660575,16.97882,16.841,4,0,.7727717,.8419608
89,2000,17.79798,-.5868706,6.57368,17.50344,17.20737,4,0,.0453828,.050049
89,2001,17.54551,-.5270661,6.403574,17.46413,17.01273,4,0,.059221,.0631071
89,2002,0,0,0,0,0,0,0,0,0
89,2003,0,0,0,0,0,0,0,0,0
89,2004,0,0,0,0,0,0,0,0,0
89,2005,0,0,0,0,0,0,0,0,0
89,2006,0,0,0,0,0,0,0,0,0
89,2007,0,0,0,0,0,0,0,0,0
89,2008,0,0,0,0,0,0,0,0,0
93,1980,17.98612,-.4870541,7.221105,17.67222,17.49907,4,0,.0879757,.1102863
93,1981,17.98913,-.4781885,7.173192,17.68244,17.51094,4,0,.0890996,.1212683
93,1982,18.04286,-.5213284,7.059618,17.69364,17.52154,4,0,.0542865,.0757281
93,1983,18.09845,-.5917156,7.028202,17.66938,17.50674,4,0,.0747963,.1006138
93,1984,18.11443,-.5883383,6.999423,17.6658,17.52609,4,8575676,.064368,.0794041
93,1985,18.09378,-.5492823,6.997596,17.65143,17.53344,4,8336057,.1454235,.1972783
93,1986,18.16835,-.6402897,6.972606,17.71613,17.51754,4,6272228,.3215523,.3531301
93,1987,18.25465,-.6420612,6.957498,17.93289,17.60681,4,5661619,.1570766,.2081161
93,1988,18.34219,-.5630857,6.936343,18.00739,17.77616,4,5979930,.1200793,.1379044
93,1989,18.3558,-.5370556,6.958448,18.04598,17.81789,4,6184658,.1145666,.1278178
93,1990,18.39389,-.511843,6.959399,18.07912,17.88133,4,8071290,.4119613,.4599653
93,1991,18.33255,-.4934003,6.98379,18.36517,17.83854,4,8266051,.0851543,.1057686
93,1992,18.33133,-.5364487,6.986567,18.36875,17.79387,4,7150821,.0399125,.043964
93,1993,18.28266,-.5673969,7.003974,18.32595,17.71404,4,5423511,.0708926,.0874272
93,1994,18.30287,-.5842817,7.010312,18.3153,17.71747,4,5969226,.0507077,.0657011
93,1995,18.44272,-.6368296,6.999423,18.28391,17.80485,4,5901485,.0664747,.0780622
93,1996,18.4853,-.6267705,6.999423,18.26861,17.85751,4,6015311,.1390201,.1677691
93,1997,18.49989,-.6316318,7.012115,18.32442,17.86647,4,6177223,.1879147,.2082924
93,1998,18.48087,-.512632,7.026427,18.42495,17.96722,4,6667097,.3568331,.4084023
93,1999,18.52818,-.5837546,7.028202,18.6675,17.94353,4,0,.0274121,.0320204
93,2000,18.65048,-.6392077,7.006695,18.61004,18.01011,4,0,.0332129,.0413177
93,2001,18.61366,-.6256621,7.013916,18.55898,17.98618,4,0,.1079551,.1234801
93,2002,18.67055,-.5933377,7.019297,18.58377,18.07609,4,0,.0458729,.0537051
93,2003,18.7094,-.6221432,7.013016,18.54595,18.08624,4,0,.0770328,.0897235
93,2004,18.71787,-.6209556,7.090077,18.54011,18.09638,4,0,.036389,.038929
93,2005,18.71732,-.5355193,7.089243,18.49248,18.18177,4,0,.1722775,.2108672
93,2006,18.72985,-.5025735,7.101676,18.57835,18.22714,4,0,.1527836,.1848576
93,2007,18.7971,-.5066329,7.130899,18.64536,18.29045,4,0,.0668938,.0703579
93,2008,18.86413,-.5383517,7.142036,18.62798,18.32452,4,0,.6427232,.7654655
94,1980,19.77649,-.9334072,8.588956,19.21082,18.84309,5,0,.0441038,.0427147
94,1981,19.5888,-.9900501,8.575274,19.1781,18.59875,5,0,.0581808,.0542624
94,1982,19.53859,-.8933269,8.538367,19.16025,18.64526,5,3.05e+07,.044949,.0646281
94,1983,19.56972,-1.019303,8.442039,19.12931,18.55042,5,2.92e+07,.0364397,.0407614
94,1984,19.67438,-.9682029,8.412722,19.08912,18.70618,5,4.12e+07,.0277833,.040118
94,1985,19.73606,-1.054075,8.416267,19.04033,18.68198,5,3.44e+07,.0523907,.0660603
94,1986,19.5063,-1.23816,8.51979,19.0173,18.26814,5,3.14e+07,.1492002,.17411
94,1987,19.7504,-1.562493,8.517593,19.08885,18.1879,5,3.65e+07,.0461347,.0603052
94,1988,19.90456,-1.615101,8.523374,19.05963,18.28319,5,4.07e+07,.0613812,.0849943
94,1989,20.00147,-1.535012,8.543446,19.04611,18.46382,5,4.69e+07,.1183729,.1558617
94,1990,20.05964,-1.364665,8.573573,19.08863,18.69385,5,5.13e+07,.1596075,.2239747
94,1991,20.05722,-1.345742,8.593598,19.16947,18.71082,5,4.61e+07,.0899576,.1007579
94,1992,19.94479,-1.371963,8.596189,19.18284,18.57151,5,4.21e+07,.1245098,.192792
94,1993,19.85754,-1.461399,8.573007,19.22989,18.39362,5,4.04e+07,.0856104,.0955782
94,1994,19.84973,-1.518872,8.518792,19.23811,18.32804,5,4.89e+07,.0369071,.0474684
94,1995,19.85368,-1.399035,8.373785,19.19707,18.45193,5,6.55e+07,.0322482,.0417488
94,1996,19.79369,-1.253037,8.355145,19.1513,18.53909,5,6.90e+07,.0762422,.0999268
94,1997,19.85274,-1.137037,8.309677,19.15085,18.71305,5,7.42e+07,.1602911,.2267146
94,1998,19.74786,-1.158677,8.303505,19.23107,18.58695,5,7.55e+07,.0702439,.1142159
94,1999,19.68357,-1.054268,8.305484,19.22343,18.62746,5,6.77e+07,.0746716,.101741
94,2000,19.69678,-.9914575,8.11552,19.21951,18.70357,5,0,-.0260815,-.0513666
94,2001,19.90242,-.9729874,8.62945,19.10864,18.92653,5,0,.305431,.268765
94,2002,19.9108,-1.074188,8.469892,19.31385,18.83365,5,0,.057694,.0613475
94,2003,19.97116,-.934716,8.354203,19.29484,19.03424,5,0,.0826474,.1184057
94,2004,20.09846,-.8983682,8.317034,19.30117,19.19877,5,0,.0100616,.0144729
94,2005,20.15988,-.8117461,8.298041,19.23198,19.34814,5,0,.0722353,.1042224
94,2006,20.25419,-.7235812,8.268732,19.22744,19.53039,5,0,.1942263,.2991382
94,2007,20.34221,-.6224738,8.251925,19.33798,19.71961,5,0,.1347207,.1860954
94,2008,20.29428,-.4959978,8.317766,19.39211,19.7977,5,0,.1207225,.1641978
97,1980,18.92934,-.6672732,8.280711,18.653,18.26207,5,0,.0560347,.077686
97,1981,18.90716,-.763545,8.274357,18.63377,18.14361,5,1.85e+07,.053923,.060781
97,1982,18.87674,-.7049465,8.274611,18.61233,18.17179,5,1.89e+07,.0904888,.1205876
97,1983,18.98682,-.7697045,8.268219,18.62786,18.21711,5,2.07e+07,.1336351,.2099252
97,1984,19.01496,-.8276607,8.278936,18.68501,18.1873,5,1.88e+07,.0719377,.09517
97,1985,18.99003,-.8245856,8.286269,18.68114,18.16544,5,1.75e+07,.089859,.1025206
97,1986,18.93448,-.9675131,8.283241,18.69498,17.96697,5,1.51e+07,.1056726,.1176845
97,1987,18.99658,-.9716605,8.275631,18.72449,18.02492,5,1.42e+07,.0772325,.1004013
97,1988,19.07154,-.9605343,8.257904,18.72611,18.11101,5,1.47e+07,.1092458,.1369971
97,1989,19.06325,-.8881379,8.279697,18.75913,18.17511,5,1.82e+07,.126781,.1713297
97,1990,19.11822,-.8559018,8.308692,18.80881,18.26232,5,2.02e+07,.1071336,.1181094
97,1991,19.0486,-.9306641,8.330623,18.83924,18.11794,5,1.59e+07,.0947708,.1403313
97,1992,18.93248,-.9327371,8.3163,18.85782,17.99974,5,1.55e+07,.046634,.0613654
97,1993,18.8596,-.9690564,8.215277,18.82743,17.89054,5,1.30e+07,.0175084,.0229055
97,1994,18.94664,-.92755,8.181721,18.76663,18.01909,5,1.99e+07,.0381153,.0499071
97,1995,19.00583,-.9265183,8.139149,18.72782,18.07932,5,2.18e+07,.0434056,.067931
97,1996,19.05195,-.8635378,8.101071,18.69465,18.18842,5,2.37e+07,.116539,.1483998
97,1997,19.05494,-.8191896,8.065579,18.73426,18.23576,5,2.50e+07,.063656,.0707398
97,1998,18.93553,-.9007234,8.051341,18.72156,18.03481,5,2.08e+07,.0543663,.0952622
97,1999,18.95088,-.9010087,7.914983,18.69978,18.04987,5,0,.039496,.061746
97,2000,19.03113,-.8440824,7.884576,18.66209,18.18704,5,0,.0700032,.0786031
