"padron"	"year"	"ciiu"	"rY"	"d_e"	"d_m"	"rexport"	"rMi"	"L"	"rM"	"markup"
172161	94	3220	305115.9	0	0	0	0	44	179056.9	.2954043
172161	95	3220	310764.7	0	0	0	0	43	180763.4	.2677242
172161	96	3220	319637.9	1	0	1256.49	0	46	272705.9	-.0672642
172197	90	3220	26873	0	0	0	0	10	8491	.536933
172197	91	3220	24090.53	0	0	0	0	10	12625.51	.3521853
172197	92	3220	22549.39	0	0	0	0	10	12011.13	.3324852
172197	93	0	0	-1	-1	0	0	0	0	0
172197	94	0	0	-1	-1	0	0	0	0	0
172197	95	0	0	-1	-1	0	0	0	0	0
172197	96	0	0	-1	-1	0	0	0	0	0
172215	90	3220	147772	0	0	0	0	52	149800	-.1437079
172215	91	3220	215085.6	0	0	0	0	40	176383	.0980192
172215	92	0	0	-1	-1	0	0	0	0	0
172215	93	0	0	-1	-1	0	0	0	0	0
172215	94	0	0	-1	-1	0	0	0	0	0
172215	95	0	0	-1	-1	0	0	0	0	0
172215	96	0	0	-1	-1	0	0	0	0	0
172296	90	3220	82317	0	0	0	0	25	50590	.2103211
172296	91	3220	91979.23	0	0	0	0	27	21607.31	.5793594
172296	92	3220	71393.24	0	0	0	0	27	27354.62	.3990173
172296	93	3220	132272.7	0	0	0	0	26	55763.07	.4350902
172296	94	3220	194500.7	0	0	0	0	33	105546.9	.2673522
172296	95	3220	309219.8	0	0	0	0	32	134451.7	.4035903
172296	96	3220	292089.7	0	0	0	0	35	155890	.2891286
172314	90	3220	248004	0	0	0	0	38	95920	.5066451
172314	91	3220	263421.4	0	1	0	55275.61	37	169045.1	.2978802
172314	92	3220	230975.2	0	1	0	13487.25	36	141832	.3267797
172314	93	3220	196649.5	0	1	0	12681.92	31	132090.6	.2537344
172314	94	3220	242908.2	1	0	3407.436	0	30	97116.59	.533101
172314	95	3220	287045.7	0	1	0	17515.32	30	231717.7	.1218629
172314	96	3220	230356.4	0	1	0	5044.402	27	158150.9	.2131443
172404	90	3220	49376	0	0	0	0	21	29127	.2242182
172404	91	3220	51530.09	0	0	0	0	9	30373.9	.2776046
172404	92	0	0	-1	-1	0	0	0	0	0
172404	93	0	0	-1	-1	0	0	0	0	0
172404	94	0	0	-1	-1	0	0	0	0	0
172404	95	0	0	-1	-1	0	0	0	0	0
172404	96	0	0	-1	-1	0	0	0	0	0
172413	90	3220	25101	0	0	0	0	16	16103	.1546154
172413	91	0	0	-1	-1	0	0	0	0	0
172413	92	0	0	-1	-1	0	0	0	0	0
172413	93	0	0	-1	-1	0	0	0	0	0
172413	94	0	0	-1	-1	0	0	0	0	0
172413	95	0	0	-1	-1	0	0	0	0	0
172413	96	0	0	-1	-1	0	0	0	0	0
172485	90	3220	113411	0	0	0	0	24	70968	.2620469
172485	91	3220	140889.5	0	0	0	0	30	114774.3	.0840197
172485	92	3220	128679.8	0	0	0	0	27	78869.72	.2737761
172485	93	3220	137073.5	0	0	0	0	21	91035.52	.2169627
172485	94	3220	167313.4	0	0	0	0	16	160038.5	-.0362193
172485	95	3220	145317.7	0	0	0	0	18	91567.38	.3164146
172485	96	3220	84173.27	0	0	0	0	14	13418.69	.7323838
172512	90	3220	29736	0	0	0	0	16	21400	.1011568
172512	91	3220	33958.84	0	0	0	0	16	27160.61	.0094574
172512	92	3220	48879.06	0	0	0	0	15	42881.32	-.0354551
172512	93	3220	61164.75	0	0	0	0	14	47768.24	.081195
172512	94	3220	83190.64	0	0	0	0	15	53067.33	.2166281
172512	95	3213	96187.38	0	0	0	0	15	70363.09	.0873556
172512	96	3213	104380.9	0	0	0	0	15	81135.41	-.0007362
172593	90	3220	75298	0	0	0	0	17	45671	.2460358
172593	91	3220	75199.3	0	0	0	0	17	55919.59	.0878601
172593	92	3220	64639.84	0	0	0	0	17	33446.25	.2976165
172593	93	3220	65918.31	0	0	0	0	17	31889.59	.3206406
172593	94	3220	60334.21	0	0	0	0	18	25958.29	.3157935
172593	95	3220	67532.05	0	0	0	0	14	21221.83	.4353378
172593	96	3220	79990.35	0	0	0	0	16	57837.71	.0249695
172638	90	3220	28282	0	0	0	0	18	20012	.0637508
172638	91	3220	28969.22	0	0	0	0	16	20701.76	.0908909
172638	92	3220	23475.23	0	0	0	0	19	14791.25	.1149285
172638	93	3220	21665.88	0	0	0	0	14	16852.5	-.0233793
172638	94	3220	21117.27	0	0	0	0	13	10322.6	.2336774
172638	95	0	0	-1	-1	0	0	0	0	0
172638	96	0	0	-1	-1	0	0	0	0	0
173052	90	3220	3292478	1	1	221934	932344	450	1915758	.2550769
173052	91	3220	3721401	1	1	151031	492273.2	497	2600190	.096753
173052	92	3220	3149952	1	1	25499.68	303331.5	520	1700492	.3494658
173052	93	3220	3655265	1	0	71284.1	0	512	1624157	.3988473
173052	94	3220	3954437	1	1	133077.9	673314.9	484	1932478	.3349395
173052	95	3220	2707062	1	0	115841.7	0	444	1704701	.1464044
173052	96	3220	1216244	0	0	0	0	215	727371.4	.1259397
173106	90	3560	140304	0	1	0	10669	17	80996	.3217157
173106	91	3560	154485.1	0	1	0	18733.4	17	97688.15	.2544539
173106	92	0	0	-1	-1	0	0	0	0	0
173106	93	3220	136631.4	0	1	0	13936.28	18	76648.55	.3056616
173106	94	3220	157115.8	0	1	0	17760.66	20	67772.93	.4351144
173106	95	3220	179984.4	0	1	0	27741.85	21	110014.5	.2386121
173106	96	3220	178477.6	0	1	0	8456.521	15	72886.38	.4392856
173133	90	3220	163576	0	0	0	0	34	97893	.3152052
173133	91	3220	220184.5	0	0	0	0	34	164802.1	.1683715
173133	92	3220	234612.7	0	0	0	0	39	114090.1	.4230038
173133	93	3220	261303.5	1	0	7978.879	0	37	172097.3	.2466401
173133	94	3220	263347.4	1	0	24534.07	0	41	185076.7	.1848419
173133	95	3220	481982.6	1	0	27022.03	0	43	275724.5	.343838
173133	96	3220	480228	1	1	21956.67	47148.72	42	192096.1	.5065483
173151	90	3220	46595	0	0	0	0	14	37460	.1307007
173151	91	0	0	-1	-1	0	0	0	0	0
173151	92	0	0	-1	-1	0	0	0	0	0
173151	93	0	0	-1	-1	0	0	0	0	0
173151	94	0	0	-1	-1	0	0	0	0	0
173151	95	0	0	-1	-1	0	0	0	0	0
173151	96	0	0	-1	-1	0	0	0	0	0
173169	90	3220	66655	0	1	0	11060	16	18578	.6288651
173169	91	0	0	-1	-1	0	0	0	0	0
173169	92	3220	39329.23	1	1	4577.033	6836.862	10	11788.79	.5745595
173169	93	0	0	-1	-1	0	0	0	0	0
173169	94	3220	156170.3	0	1	0	27116.39	33	52234.19	.4365155
173169	95	0	0	-1	-1	0	0	0	0	0
173169	96	0	0	-1	-1	0	0	0	0	0
173187	90	3220	54807	0	0	0	0	35	25625	.2270513
173187	91	3220	91124.17	0	0	0	0	57	35942.93	.2296981
173187	92	3220	93554.04	0	0	0	0	56	30600.92	.3404884
173187	93	3220	87332.27	0	0	0	0	38	25144.47	.3990851
173187	94	3220	88555.88	0	0	0	0	41	24598.93	.3895727
173187	95	3220	92784.86	0	0	0	0	40	22434.93	.3790749
173187	96	3220	95177.35	0	0	0	0	37	33031.46	.1865659
173277	90	3220	122540	0	0	0	0	33	52613	.3447935
173277	91	3220	170881	0	0	0	0	37	112858.1	.1508358
173277	92	3220	184196.9	0	0	0	0	41	91134.47	.3355551
173277	93	0	0	-1	-1	0	0	0	0	0
173277	94	0	0	-1	-1	0	0	0	0	0
173277	95	0	0	-1	-1	0	0	0	0	0
173277	96	0	0	-1	-1	0	0	0	0	0
173313	90	3213	180931	0	0	0	0	48	87058	.340102
173313	91	3220	244938.8	0	0	0	0	56	129955.9	.2876893
173313	92	3220	182455.4	0	0	0	0	66	100365.5	.2685713
173313	93	3220	228434	0	1	0	580.3184	69	109931.4	.3194411
173313	94	3220	287299.8	0	1	0	1396.808	54	146670.2	.3071599
173313	95	3220	409048.6	0	0	0	0	49	235256.1	.2533556
173313	96	3220	492103.6	0	0	0	0	40	235650.6	.3588273
173331	90	3220	6650	0	0	0	0	14	4690	-1.05594
173331	91	0	0	-1	-1	0	0	0	0	0
173331	92	0	0	-1	-1	0	0	0	0	0
173331	93	0	0	-1	-1	0	0	0	0	0
173331	94	0	0	-1	-1	0	0	0	0	0
173331	95	0	0	-1	-1	0	0	0	0	0
173331	96	0	0	-1	-1	0	0	0	0	0
173682	90	3220	165196	0	0	0	0	78	98019	.1624071
173682	91	3220	206507.7	0	0	0	0	41	149286.1	.1411193
173682	92	3220	185305.3	0	0	0	0	43	133936.9	.1354909
173682	93	0	0	-1	-1	0	0	0	0	0
173682	94	0	0	-1	-1	0	0	0	0	0
173682	95	0	0	-1	-1	0	0	0	0	0
173682	96	0	0	-1	-1	0	0	0	0	0
173898	90	3220	22080	0	0	0	0	16	5401	.4927536
173898	91	3220	30934.28	0	0	0	0	15	10369.09	.4518088
173898	92	3220	28813.14	0	0	0	0	17	10392.21	.4217053
173898	93	3220	32733.14	0	0	0	0	16	11862.96	.4434426
173898	94	3220	38655.27	0	0	0	0	12	15641.04	.401671
173898	95	3220	56342.36	0	0	0	0	13	26199.9	.3685651
173898	96	3220	88061.86	0	0	0	0	13	46436.32	.3319661
173925	90	3220	50928	0	0	0	0	14	22894	.418375
173925	91	3220	56216.75	0	0	0	0	14	30935.93	.3120472
173925	92	3220	45525.18	0	0	0	0	15	29752.02	.1658312
173925	93	3220	48722.81	0	0	0	0	14	16086.72	.4562868
173925	94	3220	37793.38	0	0	0	0	12	12912.95	.3278546
173925	95	3220	38561.76	0	0	0	0	11	14424.12	.2266525
173925	96	3220	51745.09	0	0	0	0	14	20259.07	.2558627
173934	90	3220	77532	0	0	0	0	27	25827	.4899783
173934	91	3220	49042.73	0	0	0	0	15	26216.99	.2901652
173934	92	3220	48585.01	0	0	0	0	22	19079.45	.2692674
173934	93	3220	65010.28	0	0	0	0	28	28420.31	.2489826
173934	94	3220	82820.21	0	0	0	0	30	43301.04	.1786262
173934	95	3220	104804	0	0	0	0	32	36348.96	.3056187
173934	96	3220	146023.3	0	0	0	0	35	70937.48	.1860777
173943	90	3220	139956	0	0	0	0	32	51189	.5464718
173943	91	3220	152083.9	0	0	0	0	35	68569.1	.4586848
173943	92	3220	127467.1	0	0	0	0	36	51268.64	.4799235
173943	93	3220	150032.6	0	0	0	0	38	74904.27	.3792451
173943	94	3220	151396.9	0	0	0	0	36	64471.81	.3988393
173943	95	3220	182150.4	0	0	0	0	36	152986.5	-.0272251
173943	96	3220	249063.9	0	0	0	0	31	117455.3	.3651791
174015	90	3220	103575	0	0	0	0	22	79960	.1634178
174015	91	3220	65490.74	0	0	0	0	19	53841.96	.0931623
174015	92	3220	67967.64	0	0	0	0	22	46979.14	.2281548
174015	93	3220	101075.1	0	0	0	0	20	70637.97	.2238774
174015	94	0	0	-1	-1	0	0	0	0	0
174015	95	0	0	-1	-1	0	0	0	0	0
174015	96	0	0	-1	-1	0	0	0	0	0
174042	90	3220	174653	0	0	0	0	38	84878	.3684506
174042	91	3220	226242.7	0	0	0	0	41	140603.1	.24642
174042	92	3213	202984.3	0	0	0	0	63	126147.5	.1967263
174042	93	3213	282869.6	0	0	0	0	63	156355.6	.3445906
174042	94	3220	269294.4	0	0	0	0	41	166947	.2554029
174042	95	3220	361431	0	0	0	0	38	265417.6	.1828348
174042	96	3220	384282.9	0	0	0	0	29	288780.5	.1561436
174159	90	3220	18566	0	0	0	0	16	17058	-.1395023
174159	91	3220	15201.43	0	0	0	0	14	12043.61	-.0803158
174159	92	3220	11379.34	0	0	0	0	15	5394.64	.1555606
174159	93	3220	10374.6	0	0	0	0	14	7131.334	-.1407061
174159	94	0	0	-1	-1	0	0	0	0	0
174159	95	0	0	-1	-1	0	0	0	0	0
174159	96	0	0	-1	-1	0	0	0	0	0
174339	90	3220	445424	0	0	0	0	41	348586	.1441099
174339	91	3220	602118.3	0	0	0	0	59	476522.1	.1257477
174339	92	3220	443456.5	0	0	0	0	66	362748.8	.0544528
174339	93	3220	585348.4	0	0	0	0	64	474221.8	.0480883
174339	94	3220	682355	0	0	0	0	65	542194.1	.0999786
174339	95	3220	654088.4	0	0	0	0	63	530249.1	.0133612
174339	96	3220	875418.2	0	0	0	0	63	611011.3	.1407333
174393	90	3220	133785	0	0	0	0	16	115070	.1018051
174393	91	3220	210818.6	0	1	0	6490.305	22	187501.2	.0680508
174393	92	3220	211370.3	0	0	0	0	25	197415.5	.0053518
174393	93	3220	484773.2	0	0	0	0	21	430305.7	.0762725
174393	94	3220	463806.4	0	0	0	0	22	401587.9	.1005324
174393	95	3213	382192.5	0	0	0	0	20	342601.1	.0543659
174393	96	3213	620168.7	0	0	0	0	22	560524.3	.040195
174411	90	3220	47443	0	0	0	0	20	38470	.0036676
174411	91	3220	40386.23	0	0	0	0	15	41605.49	-.2260868
174411	92	3220	51793.5	0	0	0	0	17	33914.38	.1780634
174411	93	3220	69820.34	0	0	0	0	18	34149.71	.3403945
174411	94	3220	79803.93	0	0	0	0	22	38504.82	.2593694
174411	95	3220	87296.7	0	0	0	0	25	36543.35	.2355659
174411	96	3220	92173.31	0	0	0	0	25	51605.98	.0664499
174429	90	3220	115984	0	0	0	0	37	44294	.3505052
174429	91	3220	100013.3	0	0	0	0	37	41375.38	.21136
174429	92	3220	106593.4	0	0	0	0	38	35355.95	.457278
174429	93	3220	208320.3	0	0	0	0	39	111646.5	.2256897
174429	94	0	0	-1	-1	0	0	0	0	0
174429	95	0	0	-1	-1	0	0	0	0	0
174429	96	0	0	-1	-1	0	0	0	0	0
174555	90	3220	73482	0	0	0	0	25	43478	.2189108
174555	91	3220	56317.73	0	0	0	0	39	48778.68	-.1546342
174555	92	3220	49026.41	0	0	0	0	20	49206.37	-.2395936
174555	93	3220	63757.24	0	0	0	0	21	32570.28	.2431057
174555	94	3220	57127.37	0	0	0	0	21	33942.63	.0543207
174555	95	3220	71372.3	0	0	0	0	23	33824.12	.1736223
174555	96	3220	96751.23	0	0	0	0	23	50596.18	.1782409
174654	90	3220	65734	0	0	0	0	16	45547	.2061186
174654	91	3220	69030.15	0	0	0	0	20	52680.64	.1160247
174654	92	3220	56911.04	0	0	0	0	22	44854.93	.0658861
174654	93	3220	88040.21	0	0	0	0	19	59742.21	.2195662
174654	94	3220	98857.76	0	0	0	0	22	51516.06	.3738392
174654	95	3220	93012.13	0	0	0	0	22	71588.61	.0573391
174654	96	0	0	-1	-1	0	0	0	0	0
174888	90	3220	116347	0	0	0	0	30	78181	.2040878
174888	91	3220	102104.1	0	0	0	0	20	48204.23	.4229326
174888	92	3220	119195.2	0	0	0	0	17	59296.05	.430922
174888	93	3220	114169.8	0	0	0	0	18	37212.17	.530355
174888	94	0	0	-1	-1	0	0	0	0	0
174888	95	0	0	-1	-1	0	0	0	0	0
174888	96	0	0	-1	-1	0	0	0	0	0
180279	90	3220	322223	0	0	0	0	16	215812	.3139782
180279	91	3220	281634.2	0	1	0	93393.01	14	238681.1	.1320578
180279	92	3220	207199.4	0	0	0	0	11	69038.88	.6370382
180279	93	3220	208985.7	0	1	0	115521.9	14	145693.1	.2747855
180279	94	3220	143456.6	0	1	0	37236.39	12	84270.51	.3631698
180279	95	3220	117826.5	0	1	0	4062.403	13	40264.48	.5951598
180279	96	0	0	-1	-1	0	0	0	0	0
180306	90	3220	32594	0	0	0	0	19	21747	.1873658
180306	91	3220	57628.87	0	0	0	0	17	44197.14	.117707
180306	92	3220	76516	0	0	0	0	21	62605.6	.0729064
180306	93	3220	108429.8	0	0	0	0	25	75975.17	.1570416
180306	94	3220	79611.36	0	0	0	0	22	33468.56	.4093967
180306	95	3220	94910.7	0	0	0	0	23	49964.85	.2809372
180306	96	3220	106857.7	0	0	0	0	22	64533.61	.1847204
180378	90	3220	279942	0	0	0	0	34	161591	.3466754
180378	91	3220	260272.7	0	0	0	0	41	189009.3	.1789383
180378	92	3220	208260.2	0	0	0	0	37	137743.3	.1951299
180378	93	3220	230581.2	0	0	0	0	40	135282.6	.2466083
180378	94	3220	301994.7	0	0	0	0	44	209145.4	.1000113
180378	95	3220	336875.4	0	0	0	0	49	235666.1	.043158
180378	96	3220	261137.7	0	0	0	0	41	177289.5	.0322303
180468	90	3220	165848	0	0	0	0	34	116834	.1656517
180468	91	3220	181332.9	0	0	0	0	38	126962	.1638791
180468	92	3220	169084.9	0	0	0	0	38	100756.7	.2633332
180468	93	3220	196757.8	0	0	0	0	34	95416.83	.3636619
180468	94	3220	203966.7	0	0	0	0	35	111090.7	.2890904
180468	95	3220	273313.7	0	0	0	0	36	138536.8	.3312326
180468	96	3220	292311	0	0	0	0	37	142787.9	.3075075
180495	90	3220	105803	0	0	0	0	28	90745	.0097729
180495	91	3220	192767.3	1	0	2627.245	0	34	155086.1	.0851712
180495	92	3220	195415.2	1	0	110967.6	0	29	130875.8	.2376375
180495	93	3220	69752.53	0	1	0	16055.47	18	56286.23	-.0350036
180495	94	0	0	-1	-1	0	0	0	0	0
180495	95	0	0	-1	-1	0	0	0	0	0
180495	96	0	0	-1	-1	0	0	0	0	0
180549	90	3220	145980	0	0	0	0	44	68214	.2762981
180549	91	3220	156184.5	0	0	0	0	35	85623.02	.1598406
180549	92	3220	79933.77	0	0	0	0	34	31938.83	.2128501
180549	93	3220	37085.2	0	0	0	0	18	6894.022	.3707182
180549	94	0	0	-1	-1	0	0	0	0	0
180549	95	0	0	-1	-1	0	0	0	0	0
180549	96	0	0	-1	-1	0	0	0	0	0
180612	90	3220	352070	1	0	982	0	54	189744	.3387735
180612	91	3220	496358.1	0	0	0	0	66	265793.8	.360514
180612	92	3220	438109.4	1	0	893.8907	0	70	288565	.203486
180612	93	3220	665041.5	0	0	0	0	74	441793.8	.2106046
180612	94	0	0	-1	-1	0	0	0	0	0
180612	95	0	0	-1	-1	0	0	0	0	0
180612	96	0	0	-1	-1	0	0	0	0	0
181242	90	3220	633147	0	0	0	0	72	271266	.4811932
181242	91	3220	903192.8	1	0	19889.75	0	74	519344.4	.3389112
181242	92	3220	689401.6	1	0	22065.6	0	86	363522.7	.3454112
181242	93	3220	924586.1	1	0	25045.42	0	115	300827.6	.5337616
181242	94	3220	930023.3	1	0	25193.36	0	95	453661	.3603907
181242	95	3220	1115234	0	0	0	0	113	395057.1	.4901375
181242	96	3220	1097775	0	0	0	0	123	862199.4	.0351711
181305	90	3220	65460	0	0	0	0	24	37127	.2473724
181305	91	3220	75991.44	0	0	0	0	21	58198.36	.0942095
181305	92	3220	63035.92	0	0	0	0	23	42436.66	.1635585
181305	93	3220	83682.17	0	1	0	28552.59	18	49648.13	.2331694
181305	94	3220	76625.17	0	0	0	0	17	43034.92	.23361
181305	95	3220	72616.09	0	1	0	15521.75	16	36199.16	.2451393
181305	96	3220	102929.2	0	0	0	0	19	41753.11	.3567674
190044	90	3220	115841	0	0	0	0	31	89332	.092273
190044	91	3220	137459.4	0	0	0	0	32	103747.2	.1288403
190044	92	3220	153401	0	0	0	0	40	121154.5	.0730115
190044	93	3220	331359.8	0	0	0	0	53	250781.3	.1263401
190044	94	3220	252742	0	0	0	0	48	76299.54	.5592517
190044	95	3220	108213.1	0	0	0	0	24	50999.63	.2669724
190044	96	3220	71194.16	0	0	0	0	31	62326.49	-.1517255
190134	90	3220	47191	0	0	0	0	35	11795	.4723358
190134	91	3212	72658.13	0	0	0	0	33	30784.46	.360576
190134	92	3212	32627.99	0	0	0	0	28	7128.306	.4118458
190134	93	3220	38356.18	0	0	0	0	20	12959.78	.3882948
190134	94	3220	44762.04	0	0	0	0	14	33377.62	.0108748
190134	95	3220	64289.58	0	0	0	0	18	34177.09	.2649988
190134	96	3220	109929.4	0	0	0	0	24	43030.35	.4201755
190269	90	3220	565272	1	1	2853	3975	101	356964	.2054038
190269	91	3220	743877.8	1	1	5002.029	15024.3	111	442617.9	.2306634
190269	92	3220	782672.1	1	1	5988.611	11895.07	116	475523.8	.2158321
190269	93	3220	845795.7	1	1	8879.602	10776.77	123	479066.4	.2321424
190269	94	3220	1193066	1	1	19130.72	9122.379	105	737313.9	.233089
190269	95	3220	1211588	1	1	23490.9	21730.46	108	679657.7	.2387464
190269	96	3220	1223182	1	1	16703.24	18160.31	93	686718.1	.2156838
190656	90	3220	484852	0	0	0	0	82	379351	.1610677
190656	91	3220	462516.8	0	0	0	0	70	344734.4	.1875849
190656	92	3220	390451.6	0	0	0	0	68	194481.5	.4299536
190656	93	3220	459003.3	0	0	0	0	57	227799.9	.4371325
190656	94	3220	498982	0	1	0	145451.2	53	405874	.1264583
190656	95	3220	608775.8	0	1	0	192484.4	50	485047.5	.137694
190656	96	3220	692538.6	0	1	0	256115.6	58	550884.3	.1346717
190827	90	3220	124933	0	0	0	0	24	92540	.1913506
190827	91	3220	129204.3	0	0	0	0	18	89459.59	.2534643
190827	92	3220	128985	0	0	0	0	19	89341.47	.2541222
190827	93	3220	131315.5	0	0	0	0	19	71117.91	.3994097
190827	94	3220	155253	0	0	0	0	23	86033.73	.3866548
190827	95	3220	186793.8	0	0	0	0	21	114331.2	.315744
190827	96	3220	176879.9	0	0	0	0	18	84135.62	.4635477
191349	90	3220	342466	0	0	0	0	38	298925	.0860173
191349	91	3220	324020.3	0	1	0	8078.736	76	290585.4	.0430398
191349	92	3220	189149.5	0	0	0	0	50	145249.7	.1029861
191349	93	3220	214785.6	0	0	0	0	48	58337.61	.6470357
191349	94	3220	219096.9	0	0	0	0	35	169691.8	.1574506
191349	95	0	0	-1	-1	0	0	0	0	0
191349	96	0	0	-1	-1	0	0	0	0	0
191538	90	3220	110769	0	0	0	0	22	71773	.2400942
191538	91	3220	177619.6	0	0	0	0	29	115649.3	.2586586
191538	92	3220	259535.4	0	0	0	0	40	150638.5	.3389104
191538	93	3213	369371.6	0	0	0	0	40	233207.5	.2982203
191538	94	3220	377594.8	0	0	0	0	53	257039.4	.2262742
191538	95	3220	528068.4	0	1	0	4880.875	62	390747.7	.150647
191538	96	3220	664580.8	0	0	0	0	48	357944.3	.3757548
191556	90	3220	78524	0	0	0	0	33	57013	.1421858
191556	91	3220	112881.3	0	0	0	0	37	95316.67	.0798545
191556	92	3220	134483.9	0	0	0	0	40	98588.13	.1846517
191556	93	3213	117685	0	0	0	0	36	93635.33	.0570665
191556	94	3220	120066	0	0	0	0	36	80820.95	.161067
191556	95	3220	157359.4	1	0	1597.484	0	28	85552.34	.3401786
191556	96	3220	196425.1	0	0	0	0	30	151833.1	.1088432
191799	90	3220	749039	0	0	0	0	137	483499	.2353068
191799	91	3220	1262282	0	0	0	0	139	770893.6	.2863496
191799	92	3220	1093900	0	1	0	222475.8	140	641733.3	.3034398
191799	93	3220	2016469	1	1	38287.05	92418.86	139	1094954	.3632779
191799	94	3220	1867694	0	0	0	0	133	900413.4	.4184023
191799	95	3220	1137698	0	0	0	0	85	204633.6	.6482026
191799	96	3220	1106363	1	0	3787.144	0	125	822086.2	.0540403
200079	90	3220	368308	0	0	0	0	147	296898	-.0325353
200079	91	3220	454845.3	0	0	0	0	138	217413.2	.2578112
200079	92	3220	579615.4	0	0	0	0	225	372856.1	.0739992
200079	93	3220	639191.1	0	0	0	0	209	158151.7	.4367911
200079	94	3220	399693	0	0	0	0	124	214109.5	.1884847
200079	95	3220	686153.6	0	0	0	0	142	260468.8	.4483659
200079	96	3220	426932.9	0	0	0	0	95	122431.3	.3723269
200322	90	3220	25579	0	0	0	0	12	16647	.0994175
200322	91	3220	39586.64	0	0	0	0	18	35531.54	-.1743231
200322	92	3220	40510.66	0	0	0	0	17	35852.78	-.1441746
200322	93	3220	36322.74	0	0	0	0	17	25590.51	.0622964
200322	94	3220	33282	0	0	0	0	16	19046.47	.0939026
200322	95	3220	29557.1	0	0	0	0	15	24375.14	-.1494338
200322	96	3220	33701.59	0	0	0	0	13	27367.65	-.1730971
200331	90	3220	42067	0	0	0	0	11	23900	.3231036
200331	91	3220	26170.63	0	0	0	0	12	20261.4	-.0519657
200331	92	0	0	-1	-1	0	0	0	0	0
200331	93	0	0	-1	-1	0	0	0	0	0
200331	94	0	0	-1	-1	0	0	0	0	0
200331	95	0	0	-1	-1	0	0	0	0	0
200331	96	0	0	-1	-1	0	0	0	0	0
200394	90	3220	20397	0	0	0	0	10	19832	-.0476541
200394	91	0	0	-1	-1	0	0	0	0	0
200394	92	0	0	-1	-1	0	0	0	0	0
200394	93	0	0	-1	-1	0	0	0	0	0
200394	94	0	0	-1	-1	0	0	0	0	0
200394	95	0	0	-1	-1	0	0	0	0	0
200394	96	0	0	-1	-1	0	0	0	0	0
200574	90	3220	254146	0	0	0	0	58	175063	.1411275
200574	91	3220	351290.9	0	0	0	0	60	271366.9	.0990415
200574	92	3220	331804.3	0	0	0	0	48	214108.7	.2009617
200574	93	3220	250972.1	0	0	0	0	43	180626.6	.0524329
200574	94	3220	137369.9	0	0	0	0	40	95072.53	.0014846
200574	95	0	0	-1	-1	0	0	0	0	0
200574	96	0	0	-1	-1	0	0	0	0	0
200754	90	3220	24171	0	0	0	0	13	25683	-.2462869
200754	91	3220	56955.09	0	0	0	0	15	41702.34	.1279938
200754	92	3220	54451.7	0	0	0	0	16	31555.45	.1547626
200754	93	3220	31611.73	0	0	0	0	22	19682.96	-.0462412
200754	94	0	0	-1	-1	0	0	0	0	0
200754	95	0	0	-1	-1	0	0	0	0	0
200754	96	0	0	-1	-1	0	0	0	0	0
201033	90	3220	32527	0	0	0	0	12	27774	.0910013
201033	91	3220	35200.44	0	0	0	0	13	26672.25	.165828
201033	92	3220	29341.26	0	0	0	0	12	18685.64	.2911426
201033	93	3220	33798.72	0	0	0	0	12	24236.44	.2111122
201033	94	0	0	-1	-1	0	0	0	0	0
201033	95	0	0	-1	-1	0	0	0	0	0
201033	96	0	0	-1	-1	0	0	0	0	0
201114	90	3220	97926	0	0	0	0	58	24849	.2303883
201114	91	3220	154053.9	0	0	0	0	62	33148.48	.2773837
201114	92	3220	154723.9	0	0	0	0	67	42070.24	.2495965
201114	93	3220	170269.9	0	0	0	0	86	33288.2	.156591
201114	94	0	0	-1	-1	0	0	0	0	0
201114	95	0	0	-1	-1	0	0	0	0	0
201114	96	0	0	-1	-1	0	0	0	0	0
201123	90	3220	159847	0	0	0	0	53	153345	-.0670516
201123	91	3220	142762.7	0	0	0	0	58	99140	.1783583
201123	92	3220	152450.4	0	0	0	0	60	146358.1	-.0752117
201123	93	3220	166587.9	0	0	0	0	58	155620.4	-.0678196
201123	94	3220	150732.2	0	0	0	0	58	124590.7	.0284836
201123	95	0	0	-1	-1	0	0	0	0	0
201123	96	0	0	-1	-1	0	0	0	0	0
201132	90	3220	54377	0	0	0	0	29	17945	.3045773
201132	91	3220	65619.87	0	0	0	0	48	23958.09	.2055982
201132	92	3220	86475.29	0	0	0	0	46	86732.17	-.2752976
201132	93	3220	160241.6	0	0	0	0	34	73479.07	.328766
201132	94	3220	165128.9	0	0	0	0	42	75838.17	.2508838
201132	95	3220	183027.3	0	0	0	0	36	106816.5	.1403845
201132	96	3220	245745.5	0	0	0	0	32	155541.1	.1329841
201159	90	3220	105822	0	0	0	0	20	56136	.3889267
201159	91	3220	137519	0	0	0	0	23	65207.65	.4632595
201159	92	3220	138893.4	0	0	0	0	21	71371.08	.4310346
201159	93	3220	163421.1	0	0	0	0	25	91744.15	.3661132
201159	94	3220	133582.7	0	0	0	0	16	81373.92	.3111072
201159	95	3220	133837.9	0	0	0	0	15	76478.98	.3690156
201159	96	0	0	-1	-1	0	0	0	0	0
201177	90	3220	34474	0	0	0	0	23	26392	.0219296
201177	91	3220	148855.7	0	0	0	0	29	109094.4	.167143
201177	92	3220	283120.8	0	0	0	0	41	244365.3	.0628346
201177	93	0	0	-1	-1	0	0	0	0	0
201177	94	0	0	-1	-1	0	0	0	0	0
201177	95	0	0	-1	-1	0	0	0	0	0
