396	90	3523	162002	0	1	0	69242	30	.3372093	.6453488	.0655377	.3625787
396	91	3523	184659	0	0	0	0	29	.4395604	.5769231	.064342	.3778282
396	92	3523	97021.23	0	1	0	45245.09	28	.4293194	.6439791	.0396358	.3653891
396	93	3523	82570.61	0	0	0	0	20	.4512821	.6564103	.0381717	.3571248
396	94	3523	58215.57	1	1	11167.42	14870.54	16	.4776119	.7263682	.0467078	.3254168
396	95	0	0	-1	-1	0	0	0	0	0	0	0
396	96	0	0	-1	-1	0	0	0	0	0	0	0
405	90	3220	2274273	0	1	0	941227	552	.073955	.170418	.0533923	.1076554
405	91	3220	1070448	1	1	46107.49	1918115	558	.1104478	.2119403	.0597784	.1550155
405	92	3220	1471873	1	1	15229.89	478949	677	.1285714	.2257143	.057268	.1669024
405	93	3220	1632386	1	1	55743.93	528429.4	651	.1510574	.2477341	.0610959	.199479
405	94	3220	3496878	1	1	98493.27	2245839	646	.1459627	.2360248	.0481337	.187935
405	95	3220	3519885	1	1	111193.4	1122358	631	.1501597	.2587859	.0455611	.1732903
405	96	3220	3604485	1	1	110973	1614910	512	.1358696	.2336957	.0440959	.159617
414	90	3511	288544	0	1	0	88863	18	.4347826	.4782609	.3899503	.1975729
414	91	3511	170630.3	0	1	0	42667.77	16	.3918919	.4594595	.2995673	.1493176
414	92	3511	158970	1	1	4312.435	56114.84	15	.448718	.3846154	.2337201	.1703219
414	93	3511	155448.2	0	1	0	35324.51	15	.5	.4871795	.3250912	.1761737
414	94	3511	144653.9	0	1	0	37987.28	16	.4473684	.5	.4084913	.1371441
414	95	3511	159377.2	0	1	0	58486.51	17	.5138889	.5138889	.3643582	.1804248
414	96	3511	132140.4	0	1	0	40664.8	15	.5277778	.5416667	.3471122	.120326
468	90	3841	38232	0	0	0	0	19	.0754717	.254717	.0414764	.3479854
468	91	3841	11726.59	0	0	0	0	14	.1261261	.2342342	.0735116	.3951591
468	92	3841	13458.24	0	0	0	0	14	.1512605	.2773109	.0664951	.2256443
468	93	0	0	-1	-1	0	0	0	0	0	0	0
468	94	0	0	-1	-1	0	0	0	0	0	0	0
468	95	0	0	-1	-1	0	0	0	0	0	0	0
468	96	0	0	-1	-1	0	0	0	0	0	0	0
495	90	3117	149690	0	0	0	0	35	.1564048	.0983723	.1658352	.0689079
495	91	3117	98684.6	0	0	0	0	34	.172486	.1040503	.1727068	.0753575
495	92	3117	31568.54	0	0	0	0	22	.1872022	.125936	.1792722	.0919893
495	93	3117	71967.48	0	0	0	0	24	.1929945	.1291209	.1627942	.1028188
495	94	3117	63054.11	0	0	0	0	19	.1894518	.1415684	.1709131	.1026272
495	95	3117	39065.47	0	0	0	0	22	.205903	.1370344	.2030332	.1039853
495	96	3117	39015.89	0	0	0	0	11	.1977951	.1374838	.1924919	.108354
522	90	3117	35138	0	0	0	0	16	.1564048	.0983723	.1658352	.0689079
522	91	3117	17642.83	0	0	0	0	14	.172486	.1040503	.1727068	.0753575
522	92	0	0	-1	-1	0	0	0	0	0	0	0
522	93	0	0	-1	-1	0	0	0	0	0	0	0
522	94	0	0	-1	-1	0	0	0	0	0	0	0
522	95	0	0	-1	-1	0	0	0	0	0	0	0
522	96	0	0	-1	-1	0	0	0	0	0	0	0
558	90	3117	30370	0	0	0	0	19	.1564048	.0983723	.1658352	.0689079
558	91	0	0	-1	-1	0	0	0	0	0	0	0
558	92	3117	12857.04	0	0	0	0	12	.1872022	.125936	.1792722	.0919893
558	93	3117	20053.1	0	0	0	0	13	.1929945	.1291209	.1627942	.1028188
558	94	3117	20008.06	0	0	0	0	13	.1894518	.1415684	.1709131	.1026272
558	95	3117	20685.86	0	0	0	0	11	.205903	.1370344	.2030332	.1039853
558	96	0	0	-1	-1	0	0	0	0	0	0	0
621	90	3111	2032552	0	0	0	0	227	.1564048	.0983723	.1658352	.0689079
621	91	3111	2821427	0	0	0	0	229	.172486	.1040503	.1727068	.0753575
621	92	3111	4244908	1	0	232526.6	0	128	.1872022	.125936	.1792722	.0919893
621	93	3111	3032336	1	0	42896.6	0	111	.1929945	.1291209	.1627942	.1028188
621	94	3111	4172833	1	0	55524.46	0	125	.1894518	.1415684	.1709131	.1026272
621	95	3111	3691458	1	0	289583.5	0	158	.205903	.1370344	.2030332	.1039853
621	96	3111	5227958	1	0	342372.1	0	151	.1977951	.1374838	.1924919	.108354
648	90	3691	169992	0	0	0	0	44	.0854701	.2136752	.0123978	.1053716
648	91	3691	189843.8	0	0	0	0	45	.0827068	.2030075	.0118269	.0984151
648	92	3691	260143.2	0	0	0	0	45	.0952381	.2040816	.0070204	.0646189
648	93	3691	364977.1	0	0	0	0	47	.0833333	.2013889	.0045047	.0804786
648	94	3691	295866.6	0	0	0	0	55	.0679012	.1728395	.0034585	.0604988
648	95	3691	277004.7	0	0	0	0	57	.0740741	.1790123	.003298	.0759246
648	96	3691	245607.1	0	0	0	0	55	.0813954	.1744186	.0171492	.1041351
666	90	3117	42740	0	0	0	0	19	.1564048	.0983723	.1658352	.0689079
666	91	3117	34113.25	0	0	0	0	18	.172486	.1040503	.1727068	.0753575
666	92	3117	29897.96	0	0	0	0	15	.1872022	.125936	.1792722	.0919893
666	93	3117	28820.31	0	0	0	0	15	.1929945	.1291209	.1627942	.1028188
666	94	0	0	-1	-1	0	0	0	0	0	0	0
666	95	3117	15822.7	0	0	0	0	13	.205903	.1370344	.2030332	.1039853
666	96	0	0	-1	-1	0	0	0	0	0	0	0
729	90	3117	33697	0	0	0	0	10	.1564048	.0983723	.1658352	.0689079
729	91	3117	28788.14	0	0	0	0	10	.172486	.1040503	.1727068	.0753575
729	92	3117	26110.93	0	0	0	0	10	.1872022	.125936	.1792722	.0919893
729	93	0	0	-1	-1	0	0	0	0	0	0	0
729	94	3117	33955.04	0	0	0	0	10	.1894518	.1415684	.1709131	.1026272
729	95	3117	34920.35	0	0	0	0	10	.205903	.1370344	.2030332	.1039853
729	96	3117	40113.56	0	0	0	0	10	.1977951	.1374838	.1924919	.108354
738	90	3117	47732	0	0	0	0	30	.1564048	.0983723	.1658352	.0689079
738	91	3117	37367.77	0	0	0	0	20	.172486	.1040503	.1727068	.0753575
738	92	3117	44501.38	0	0	0	0	17	.1872022	.125936	.1792722	.0919893
738	93	3117	49374.55	0	0	0	0	20	.1929945	.1291209	.1627942	.1028188
738	94	3117	47694	0	0	0	0	16	.1894518	.1415684	.1709131	.1026272
738	95	3117	42187.14	0	0	0	0	12	.205903	.1370344	.2030332	.1039853
738	96	3117	42281.33	0	0	0	0	13	.1977951	.1374838	.1924919	.108354
783	90	3117	28632	0	0	0	0	21	.1564048	.0983723	.1658352	.0689079
783	91	0	0	-1	-1	0	0	0	0	0	0	0
783	92	0	0	-1	-1	0	0	0	0	0	0	0
783	93	0	0	-1	-1	0	0	0	0	0	0	0
783	94	0	0	-1	-1	0	0	0	0	0	0	0
783	95	0	0	-1	-1	0	0	0	0	0	0	0
783	96	0	0	-1	-1	0	0	0	0	0	0	0
819	90	3115	2340751	1	1	1471895	159313	315	.1564048	.0983723	.1658352	.0689079
819	91	3115	4896779	1	1	3834197	183387.8	296	.172486	.1040503	.1727068	.0753575
